SYST_TRAJ_ID,FLPL_CALL_SIGN,FLPL_NUMB,FLPL_AIRC_TYPE,REQS_FLGT_LEVL,FLPL_DEPR_AIRP,FLPL_ARRV_AIRP,TRANSIT,MODES_ADRESS,FILE_DATE,frontiere_algerienne,premier_plot
202403190018837,FGMKJ,,,,,,,3748169.0,20240319,False,1634
202403190020388,RYR56NF,539931.0,B738,,EIDW,EBBR,,5023761.0,20240319,False,1738
202403190020971,NAK622,563232.0,TB20,,LFMT,LFMP,,3742136.0,20240319,False,1812
202403190021768,RYR5NE,535904.0,B38M,,LIPZ,EGSS,,5025081.0,20240319,False,1904
202403190022032,MODEA_1204,,,,,,,,20240319,False,1923
202403190000018,FHCSD,,,,,,,3770947.0,20240319,False,1429
202403190001949,DLH824,554391.0,A319,,EDDF,EKCH,,3957832.0,20240319,False,0700
202403190002871,UAL907,556695.0,B78X,,KORD,EDDF,,10558368.0,20240319,False,0754
202403190004542,ITY1383,552219.0,BCS3,,LIRF,LIMJ,,5025107.0,20240319,False,0902
202403190005054,RYR5PT,547142.0,B38M,,EBCI,GMMX,,5024854.0,20240319,False,0918
202403190005272,BAW473,544810.0,A320,,LEBL,EGLL,,4219471.0,20240319,False,0925
202403190005790,ETD81C,558353.0,A388,,EGLL,OMAA,,9004190.0,20240319,False,0942
202403190008272,BAW2203,551294.0,B772,,EGKK,MMUN,,4196337.0,20240319,False,1103
202403190010022,B8205,557458.0,FA7X,,EFHK,LFBD,,7867328.0,20240319,False,1208
202403190011557,DHQIX,,,,,,,4062663.0,20240319,False,1300
202403190012288,RYR3N,,,,,,,5055101.0,20240319,False,1321
202403190016563,FGXNC,,,,,,,3759522.0,20240319,False,1521
202403190018986,DLH356,554038.0,CRJ9,,EDDF,EDDW,,3952066.0,20240319,False,1640
202403190021075,AFR1071,546091.0,A320,,EFHK,LFPG,,3746536.0,20240319,False,1820
202403190000538,DAL86,556451.0,A332,,KDTW,EDDF,,11254572.0,20240319,False,0419
202403190002202,URO601,506952.0,A346,,ZUUU,EGHH,,4198243.0,20240319,False,0715
202403190002945,FMCGN,,,,,,,3844837.0,20240319,False,0758
202403190004079,OEXTX,,,,,,,4457712.0,20240319,False,0845
202403190007456,RYR46TZ,534716.0,B738,,LEMD,EGSS,,5023758.0,20240319,False,1034
202403190010781,MENE47,,,,,,,3897019.0,20240319,False,1235
202403190011520,HBPGM,,,,,,,4925508.0,20240319,False,1258
202403190015027,FHXET,,,,,,,3792019.0,20240319,False,1436
202403190015626,EIN798,548152.0,A320,,EIDW,LTBJ,,5023600.0,20240319,False,1454
202403190016159,FHUPI,,,,,,,3789288.0,20240319,False,1509
202403190016335,NJE311H,560308.0,C56X,,LSGG,ELLX,,4789018.0,20240319,False,1514
202403190018723,FJXOY,,,,,,,3735552.0,20240319,False,1629
202403190020333,INOST,,,,,,,3146753.0,20240319,False,1735
202403190021288,ITY1430,536478.0,A320,,LIMF,LIRF,,5024147.0,20240319,False,1833
202403190022453,AUA34R,547990.0,A320,,LEBL,LOWW,,4458088.0,20240319,False,1952
202403190022887,RYR22KL,,,,,,,4768416.0,20240319,False,2019
202403190023920,RAM220,533963.0,B738,,GMMN,UUDD,,131194.0,20240319,False,2233
202403190000366,BCS8UM,557074.0,B734,,LIMC,LGAV,,3429010.0,20240319,False,0311
202403190000638,CCA845,532969.0,A333,,ZBAA,LEBL,,7868765.0,20240319,False,0455
202403190002223,N,,,,,,,4736288.0,20240319,False,0716
202403190002736,EZY6539,545922.0,A320,,EGKK,BIKF,,4226655.0,20240319,False,0747
202403190003031,FGEKV,,,,,,,3739989.0,20240319,False,0802
202403190005573,NJE595D,557891.0,C56X,,LIRA,LFBT,,4789008.0,20240319,False,0935
202403190006120,AXY985P,556001.0,CRJ2,,EGGW,LEPA,,5054773.0,20240319,False,0952
202403190006203,EZY59YB,545469.0,A319,,LEPA,EGKK,,4198638.0,20240319,False,0944
202403190006282,XENONH,,,,,,,3906557.0,20240319,False,0958
202403190017178,FDO5611,,,,,,,3898146.0,20240319,False,1539
202403190018928,MODEA_3402,,,,,,,,20240319,False,1637
202403190019749,AFR7392,551970.0,E190,,LFPG,LFLC,,3769696.0,20240319,False,1710
202403190020697,OORPO,,,,,,,4508175.0,20240319,False,1756
202403190023135,BNO54,,,,,,,3897193.0,20240319,False,2039
202403190023144,IBE32HW,587874.0,A321,,LEMD,LIML,,3413262.0,20240319,False,2040
202403190023776,RYR24AQ,553445.0,B738,,LIRN,LIME,,5055120.0,20240319,False,2158
202403190000392,BCS4908,545468.0,B738,,EBBR,LFSB,,5023446.0,20240319,False,0323
202403190003953,EFW57Z,556485.0,A321,,EGKK,LIMF,,4198619.0,20240319,False,0840
202403190003956,RAGE14,,,,,,,3778624.0,20240319,False,0840
202403190004652,FHIPI,,,,,,,3777000.0,20240319,False,0906
202403190004795,COTE44,,,,,,,3778633.0,20240319,False,0911
202403190005117,NATO02,,,,,,,5047232.0,20240319,False,0920
202403190006373,RYR69LJ,541947.0,B738,,GCRR,EDDW,,5023815.0,20240319,False,1000
202403190008996,HBPRL,,,,,,,4925793.0,20240319,False,1130
202403190009644,QTR7W,533608.0,A359,,OTHH,LSZH,,434433.0,20240319,False,1154
202403190011377,NOZ41B,534268.0,B738,,LEBL,ENGM,,4695345.0,20240319,False,1254
202403190014122,MODEA_2452,,,,,,,,20240319,False,1412
202403190017277,FGNJK,,,,,,,3749162.0,20240319,False,1541
202403190019158,EZS96NE,545635.0,A320,,LSGG,EKCH,,4921883.0,20240319,False,1648
202403190022361,THY9VK,537071.0,A321,,LTFM,EBBR,,4958832.0,20240319,False,1946
202403190022645,NSZ1YP,543196.0,B738,,EKCH,LEBL,,4901387.0,20240319,False,2005
202403190023951,BCS1843,588402.0,B734,,LFPG,EDDK,,3433609.0,20240319,False,2245
202403190005304,FJCBV,,,,,,,3690300.0,20240319,False,0927
202403190005966,AFR004,558708.0,B77W,,LFPG,KJFK,,3761571.0,20240319,False,0948
202403190007430,SVA144,547418.0,B77W,,LFPG,OERK,,7405849.0,20240319,False,1033
202403190008919,SWR127X,548806.0,BCS3,,LSZH,EKCH,,5254435.0,20240319,False,1127
202403190012656,FHCGA,560622.0,SR20,,LFCL,LFCK,,3770560.0,20240319,False,1332
202403190012951,HBLUJ,497958.0,DA42,,EDDS,LSZG,,4923165.0,20240319,False,1341
202403190014307,DLH943,553632.0,A320,,EGCC,EDDF,,3958600.0,20240319,False,1417
202403190018813,RYR2496,10018465.0,,,LIRZ,EGSS,,5025279.0,20240319,False,1633
202403190020773,WZZ38LX,534140.0,A321,,LEMD,EPWA,,4661108.0,20240319,False,1801
202403190020865,SWR675Y,539144.0,A320,,LIPE,LSZH,,4921586.0,20240319,False,1806
202403190021265,MODEA_1237,,,,,,,,20240319,False,1832
202403190021472,DLH6JL,547979.0,CRJ9,,EDDM,EDDS,,3952075.0,20240319,False,1845
202403190024066,MSA83E,535394.0,B734,,LIPO,LIEE,,5025738.0,20240319,False,2345
202403190001095,RCR3315,519542.0,B744,,OMSJ,EHBK,,4856417.0,20240319,False,0558
202403190003263,N302JG,558932.0,TBM7,,EGJB,EGHI,,10692495.0,20240319,False,0813
202403190003763,VLG8JK,550800.0,A321,,LEBL,LFPO,,3429315.0,20240319,False,0832
202403190004806,MARTY,495750.0,PC12,,EGTF,EBAW,,4450208.0,20240319,False,0911
202403190005126,FHFEA,,,,,,,3773568.0,20240319,False,0920
202403190007160,DLH430,558803.0,B748,,EDDF,KORD,,3951400.0,20240319,False,1025
202403190010617,MODEA_3765,,,,,,,,20240319,False,1230
202403190012420,FBOFF,,,,,,,3684517.0,20240319,False,1325
202403190013875,EDL5,,,,,,,4052686.0,20240319,False,1406
202403190015596,HBKLE,,,,,,,4922250.0,20240319,False,1453
202403190018344,HBKOA,,,,,,,4922324.0,20240319,False,1617
202403190019013,ICNPG,,,,,,,3147542.0,20240319,False,1642
202403190019118,FHGFR,,,,,,,3774641.0,20240319,False,1646
202403190020082,DLA8LA,538883.0,E190,,EGLC,EDDF,,3147762.0,20240319,False,1724
202403190021893,ITY2114,539093.0,A320,,LIRF,LIML,,5023999.0,20240319,False,1914
202403190022960,AFR23SB,541872.0,A321,,LFPG,LEMD,,3755027.0,20240319,False,2025
202403190000590,ETD39B,506692.0,B789,,OMAA,LSZH,,9004168.0,20240319,False,0439
202403190002197,AFM03FV,556636.0,PA44,,LFLU,LFMT,,3793390.0,20240319,False,0715
202403190003107,ICEER,559113.0,S22T,,LIMB,LIMJ,,3148121.0,20240319,False,0805
202403190003557,AEA4008,546332.0,B738,,LEVC,LEPA,,3437839.0,20240319,False,0824
202403190003751,CXI9NU,535695.0,B738,,EDDL,GCFV,,4968786.0,20240319,False,0832
202403190003771,DLH6K,533010.0,CRJ9,,LSGG,EDDM,,3952081.0,20240319,False,0833
202403190003930,EIN3LX,,,,,,,5022355.0,20240319,False,0839
202403190004008,ICNTZ,,,,,,,3147352.0,20240319,False,0843
202403190006620,FGMQD,,,,,,,3748355.0,20240319,False,1008
202403190008649,FJDUH,,,,,,,3689788.0,20240319,False,1117
202403190010958,EZS87BT,538347.0,A320,,LEMD,LFSB,,4921895.0,20240319,False,1241
202403190012913,FGKQS,,,,,,,3746322.0,20240319,False,1339
202403190019433,FGTPF,,,,,,,3755493.0,20240319,False,1658
202403190019616,FPCLB,,,,,,,3731579.0,20240319,False,1705
202403190020204,RYR7UW,541395.0,B738,,LEBL,LBSF,,4768291.0,20240319,False,1729
202403190023404,VLG60FP,536431.0,A320,,LEMG,LIRF,,3417297.0,20240319,False,2105
202403190000624,RYR7CR,540213.0,B38M,,LEPA,LEMD,,5025263.0,20240319,False,0441
202403190001193,ANE19QQ,531678.0,CRJX,,LIPE,LEMD,,3424661.0,20240319,False,0607
202403190002505,HBZYI,,,,,,,4932732.0,20240319,False,0733
202403190003465,FHBRS,,,,,,,3769906.0,20240319,False,0821
202403190003757,CTM1473,,,,,,,3897001.0,20240319,False,0832
202403190004552,EWG4AM,,,,,,,3956463.0,20240319,False,0902
202403190007784,EWG20WR,,,,,,,5055504.0,20240319,False,1045
202403190010840,AIB25WG,560645.0,C650,,LFBO,LFBC,,3764059.0,20240319,False,1237
202403190011463,CHOUCA33,,,,,,,3845134.0,20240319,False,1257
202403190013641,FGHIX,,,,,,,3742999.0,20240319,False,1359
202403190014834,EZY67GU,543394.0,A20N,,EGCC,GCRR,,4224919.0,20240319,False,1431
202403190015377,OEAAR,,,,,,,4766048.0,20240319,False,1446
202403190016868,SWR5165,562329.0,BCS3,,LSGG,LSZH,,4921343.0,20240319,False,1529
202403190017308,IIZAL,,,,,,,3148227.0,20240319,False,1543
202403190022274,AFR1714,534373.0,E190,,LFLL,LFBO,,3769709.0,20240319,False,1939
202403190022340,KLM26P,545012.0,B738,,LFPG,EHAM,,4735329.0,20240319,False,1944
202403190024039,SWT2RP,,,,,,,3416202.0,20240319,False,2322
202403190002731,FHFCO,,,,,,,3773518.0,20240319,False,0747
202403190005571,MODEA_1403,,,,,,,,20240319,False,0935
202403190007672,MODEA_7032,,,,,,,,20240319,False,1041
202403190008866,VLG4XR,539786.0,A319,,LEMD,LIRQ,,3428610.0,20240319,False,1125
202403190008917,OHJFM,555204.0,PC12,,EGKB,EGHH,,4593746.0,20240319,False,1127
202403190009551,RSIX,,,,,,,3147241.0,20240319,False,1151
202403190009724,SWR95H,531595.0,E190,,LSZH,LIMC,,4921853.0,20240319,False,1158
202403190011692,TRA76L,551934.0,B738,,EHEH,LOWS,,4735285.0,20240319,False,1304
202403190011763,DHHAL,,,,,,,4056359.0,20240319,False,1306
202403190012075,MOLINAG,,,,,,,3782893.0,20240319,False,1315
202403190012128,RYR5K,536415.0,B738,,LIME,GCTS,,5054957.0,20240319,False,1316
202403190014089,FHDMM,560091.0,DA42,,LFHV,LFMH,,3771788.0,20240319,False,1411
202403190014111,MMI1714,,,,,,,3407548.0,20240319,False,1412
202403190019029,LAV5117,532815.0,B738,,LEPA,LEMD,,3432711.0,20240319,False,1642
202403190021022,ITY1560,546531.0,A20N,,LIML,LIEE,,5025190.0,20240319,False,1816
202403190023811,VLG1PW,544457.0,A320,,LECO,LEBL,,3432519.0,20240319,False,2205
202403190002461,BAW597C,532585.0,A320,,LIPZ,EGLL,,4221442.0,20240319,False,0731
202403190002709,WMT59,544180.0,A21N,,EDLW,LROP,,5055669.0,20240319,False,0746
202403190004462,DHSYK,,,,,,,4051857.0,20240319,False,0859
202403190007029,FBTKH,,,,,,,3689799.0,20240319,False,1020
202403190007608,FGZGK,,,,,,,3761354.0,20240319,False,1039
202403190007642,FHDKY,524126.0,C172,,LFAQ,LFAT,,3771736.0,20240319,False,1040
202403190008116,RYR2GR,10017669.0,,,LATI,LFOB,,5055019.0,20240319,False,1058
202403190008379,LWG39N,528923.0,C510,,EDDF,LKPR,,5055758.0,20240319,False,1107
202403190008412,BEL9CZ,551897.0,A320,,LFBO,EBBR,,4509132.0,20240319,False,1108
202403190009226,DEDUH,,,,,,,4001443.0,20240319,False,1139
202403190013542,RYR7GN,533908.0,B38M,,LEPA,GCLP,,5025040.0,20240319,False,1351
202403190015807,SVA216,561301.0,B789,,EHAM,OEJN,,7405610.0,20240319,False,1459
202403190018563,OONCB,,,,,,,4503650.0,20240319,False,1624
202403190020599,SUS11,538796.0,J328,,EKBI,EGLC,,4569199.0,20240319,False,1749
202403190023734,QTR57N,533626.0,B77W,,EGLL,OTHH,,434886.0,20240319,False,2151
202403190000480,FDX5342,535760.0,B77L,,LFPG,ZGGG,,11241416.0,20240319,False,0359
202403190002176,THY8HD,557604.0,A333,,LTFM,LFPG,,4958666.0,20240319,False,0713
202403190002272,HBXRW,,,,,,,4931212.0,20240319,False,0719
202403190003818,AUA453,541552.0,A20N,,LOWW,EGLL,,4459691.0,20240319,False,0835
202403190004712,EIN65Y,542212.0,A320,,EIDW,EDDF,,5022045.0,20240319,False,0908
202403190005104,FGGIO,,,,,,,3741966.0,20240319,False,0919
202403190005266,FBPCE,,,,,,,3685444.0,20240319,False,0925
202403190007662,FJHEF,,,,,,,3716636.0,20240319,False,1041
202403190009137,KLM757,,,,,,,4741956.0,20240319,False,1135
202403190009840,FHAAT,,,,,,,3768339.0,20240319,False,1202
202403190011788,3AMLC,,,,,,,10125380.0,20240319,False,1304
202403190013495,PROVA21,,,,,,,3145728.0,20240319,False,1356
202403190014487,ETD71M,553282.0,A388,,EGLL,OMAA,,9004189.0,20240319,False,1422
202403190017917,EWG7PY,535425.0,A319,,EGLL,EDDL,,3960276.0,20240319,False,1601
202403190020957,EJU12GW,552413.0,A21N,,LPPT,LFPG,,4458001.0,20240319,False,1811
202403190021435,AFR53FF,553567.0,E190,,EGBB,LFPG,,3769700.0,20240319,False,1842
202403190000978,CES201,507541.0,A332,,ZSPD,EGKK,,7867469.0,20240319,False,0546
202403190001018,VLG2CG,556326.0,A321,,LFPO,LEBL,,3429315.0,20240319,False,0551
202403190001132,DAL14,556761.0,A332,,KATL,EDDF,,11255523.0,20240319,False,0602
202403190003088,EFW78S,556309.0,A321,,EGKK,LCPH,,4197116.0,20240319,False,0804
202403190003242,AIA6769,530189.0,E145,,EHAM,LFST,,3785740.0,20240319,False,0812
202403190005761,MODEA_3737,,,,,,,,20240319,False,0941
202403190006367,GIZ31,,,,,,,4947885.0,20240319,False,1000
202403190009902,MODEA_6150,,,,,,,,20240319,False,1204
202403190013719,3AMAC,,,,,,,5062695.0,20240319,False,1401
202403190014628,ITY2044,535849.0,BCS3,,LIRF,LIML,,5024898.0,20240319,False,1426
202403190015664,FSM827,560234.0,P28A,,LECH,LESB,,3429711.0,20240319,False,1455
202403190015683,SWR175D,537631.0,BCS3,,EKCH,LSZH,,5254435.0,20240319,False,1456
202403190016761,FTR103,499139.0,C208,,LFRB,LFEC,,3774066.0,20240319,False,1526
202403190017787,SAMU76,,,,,,,3790090.0,20240319,False,1557
202403190023887,SIA321,588244.0,B77W,,EGLL,WSSS,,7786231.0,20240319,False,2224
202403190000631,RCH304,555638.0,C17,,KFFO,LIPA,,11407549.0,20240319,False,0452
202403190000723,IRA733,507976.0,A332,,OIIE,LFPG,,7546177.0,20240319,False,0514
202403190003714,MEADE,528665.0,CL60,,EGTK,LFTH,,4344881.0,20240319,False,0830
202403190006888,FJCBV,,,,,,,3690300.0,20240319,False,1016
202403190007346,LYFTA1,,,,,,,5258479.0,20240319,False,1031
202403190008043,QTR327,551023.0,B788,,OTHH,EGKK,,434360.0,20240319,False,1055
202403190008899,DLH1KK,552947.0,A20N,,EDDF,ESSA,,3958218.0,20240319,False,1126
202403190012451,CFE7026,547294.0,E190,,EDDB,EGLC,,4220778.0,20240319,False,1326
202403190016985,ICNTO,,,,,,,3147242.0,20240319,False,1533
202403190018278,EWG4TZ,552256.0,A319,,EDDS,EGLL,,3956451.0,20240319,False,1614
202403190018683,BAW866H,535325.0,A319,,EGLL,LHBP,,4197251.0,20240319,False,1628
202403190018860,MODEA_7035,,,,,,,,20240319,False,1635
202403190022165,DHK375,560606.0,B763,,KCVG,EBBR,,4226964.0,20240319,False,1932
202403190022834,MODEA_1257,,,,,,,,20240319,False,2016
202403190023972,BCS21Q,537101.0,B734,,LFPG,EBBR,,4530308.0,20240319,False,2252
202403190002104,UAL182,556348.0,B789,,KDEN,EDDF,,10689076.0,20240319,False,0709
202403190003233,AUR51H,529284.0,AT76,,EGHI,EGJB,,4225067.0,20240319,False,0812
202403190005999,FGSVL,,,,,,,3754667.0,20240319,False,0949
202403190006344,SWR359D,538420.0,BCS3,,EKCH,LSZH,,5254411.0,20240319,False,0959
202403190008868,FGHIX,,,,,,,3742999.0,20240319,False,1125
202403190011441,OEAKM,,,,,,,4459752.0,20240319,False,1256
202403190012989,EJU82PQ,534088.0,A320,,EHAM,LIMC,,4459951.0,20240319,False,1342
202403190015589,FHDAZ1,562255.0,DA40,,LFLS,LFMV,,3771417.0,20240319,False,1453
202403190015943,MODEA_1233,,,,,,,,20240319,False,1503
202403190016369,FJRST,,,,,,,3715196.0,20240319,False,1515
202403190016411,TVF8336,541826.0,B738,,LFPO,DTTA,,3761381.0,20240319,False,1516
202403190017019,FHBBZ,,,,,,,3769401.0,20240319,False,1534
202403190017081,TVF68EG,540319.0,B738,,LFPO,LFMT,,3761380.0,20240319,False,1536
202403190017307,IBGBG,,,,,,,3147315.0,20240319,False,1543
202403190019849,FGN9360,,,,,,,3845148.0,20240319,False,1714
202403190023032,TAM8071,588018.0,B77W,,EDDF,SBGR,,14977962.0,20240319,False,2030
202403190001496,FGKPA,499235.0,M20P,,LFPN,LFBD,,3746272.0,20240319,False,0627
202403190003522,ITY1284,539717.0,A319,,LIRN,LIML,,5024115.0,20240319,False,0823
202403190003853,MODEA_4612,,,,,,,,20240319,False,0836
202403190005869,DAH1128,530582.0,B738,,DAUB,LFPG,,655505.0,20240319,True,0944
202403190011324,FHCDR,,,,,,,3770481.0,20240319,False,1253
202403190011731,AFR55TR,530359.0,E190,,EPWA,LFPG,,3769708.0,20240319,False,1305
202403190014378,DISRM,556297.0,C510,,LSZR,LEPA,,4081814.0,20240319,False,1419
202403190014683,FCHYA,,,,,,,3683579.0,20240319,False,1427
202403190015810,CTM0030,,,,,,,3897286.0,20240319,False,1459
202403190015975,ITY9006,561563.0,A319,,LIRF,LIPE,,5023988.0,20240319,False,1504
202403190016274,URPARV,,,,,,,5276876.0,20240319,False,1513
202403190017646,IAM4674,532964.0,C30J,,LIRM,LIRP,,3407843.0,20240319,False,1552
202403190017701,AFR44QK,532682.0,E170,,LFLL,LFRB,,3770081.0,20240319,False,1554
202403190019340,MODES_3906548,,,,,,,3906548.0,20240319,False,1654
202403190020285,N298CS,,,,,,,10687349.0,20240319,False,1733
202403190022319,DLH7LA,551537.0,CRJ9,,EDDS,EDDM,,3952075.0,20240319,False,1943
202403190002950,ITY1773,534251.0,A320,,LIML,LICJ,,5023513.0,20240319,False,0758
202403190002984,RYR9JG,544742.0,B738,,ESGG,LEAL,,5023763.0,20240319,False,0800
202403190004904,FHMGM,,,,,,,3780812.0,20240319,False,0914
202403190005497,FNY55F7,559413.0,FA10,,LFBL,LFRJ,,3906552.0,20240319,False,0933
202403190007518,BAW65,550324.0,A35K,,EGLL,HKJK,,4225348.0,20240319,False,1037
202403190010225,EJU97FN,538514.0,A320,,LKPR,LIMC,,4457032.0,20240319,False,1216
202403190010570,MODEA_7000,,,,,,,,20240319,False,1228
202403190011668,FHFMR,,,,,,,3773841.0,20240319,False,1303
202403190012826,RYR27GT,536430.0,B38M,,GCTS,EGCC,,5025273.0,20240319,False,1337
202403190012930,HBZAG,,,,,,,4932106.0,20240319,False,1340
202403190013589,MODEA_7000,,,,,,,,20240319,False,1358
202403190013799,FHTLI,,,,,,,3788136.0,20240319,False,1404
202403190015656,MODEA_4451,,,,,,,,20240319,False,1455
202403190016323,HBYIV,,,,,,,4931653.0,20240319,False,1514
202403190018917,FWWRX,7627.0,TBM9,,LFBT,LFCR,,3685882.0,20240319,False,1637
202403190021171,FHARV,,,,,,,3768885.0,20240319,False,1825
202403190022168,SAMU71,,,,,,,3781781.0,20240319,False,1932
202403190022226,LZB408,534110.0,E190,,EBBR,LBSF,,4529542.0,20240319,False,1936
202403190004199,BTESTFID,,,,,,,3424651.0,20240319,False,0849
202403190004968,ACA833,558506.0,A333,,EBBR,CYUL,,12603357.0,20240319,False,0916
202403190005171,SHT9B,538670.0,A20N,,EGPH,EGLL,,4224309.0,20240319,False,0922
202403190006811,HBSFZ,,,,,,,4927523.0,20240319,False,1014
202403190006925,UAE185,543719.0,A388,,OMDB,LEBL,,9004023.0,20240319,False,1017
202403190008197,TIRPA18,,,,,,,3752985.0,20240319,False,1100
202403190008248,VJT486,556320.0,CL35,,EGWU,LSGG,,5054696.0,20240319,False,1102
202403190010334,OEXXQ,,,,,,,4459589.0,20240319,False,1219
202403190011452,RYR72XE,534284.0,B738,,LIBR,LIMF,,5055120.0,20240319,False,1256
202403190013175,DLH7H,553381.0,A20N,,EGLL,EDDF,,3958217.0,20240319,False,1348
202403190013478,BPO262,,,,,,,4065848.0,20240319,False,1355
202403190013676,MODEA_461,,,,,,,,20240319,False,1400
202403190014231,HBKGS,,,,,,,4922134.0,20240319,False,1415
202403190014727,DEOEI,,,,,,,4008464.0,20240319,False,1428
202403190016511,RGA18,,,,,,,4932522.0,20240319,False,1519
202403190017053,FGUDV,,,,,,,3756149.0,20240319,False,1535
202403190020506,AFR34AT,544016.0,A321,,LFLL,LFPG,,3755011.0,20240319,False,1744
202403190000385,UAE6MR,518610.0,B77L,,KLAX,EDDF,,9004473.0,20240319,False,0321
202403190002662,LOG9CX,528607.0,E145,,EGNT,EGHI,,4196367.0,20240319,False,0742
202403190005818,NJE483H,557584.0,E55P,,LFPB,LSGG,,4800787.0,20240319,False,0943
202403190006055,MODEA_7000,,,,,,,,20240319,False,0950
202403190007888,ITY1772,547689.0,A320,,LICJ,LIML,,5023513.0,20240319,False,1049
202403190012255,WMT6611,548459.0,A321,,LATI,LIPX,,4661094.0,20240319,False,1320
202403190014168,TRA45X,537822.0,B738,,EHEH,LEZL,,4738137.0,20240319,False,1413
202403190015074,FHYPT,,,,,,,3147191.0,20240319,False,1437
202403190017897,FHMTA,,,,,,,3781216.0,20240319,False,1600
202403190018223,FGKUS,,,,,,,3746450.0,20240319,False,1612
202403190018255,BAW750P,541871.0,A319,,EGLL,LFSB,,4196474.0,20240319,False,1613
202403190019820,N9PJ,,,,,,,11299784.0,20240319,False,1713
202403190019919,THY5ER,563239.0,A333,,EDDL,LTFM,,4960739.0,20240319,False,1716
202403190022825,EZS17QB,547764.0,A20N,,LIBR,LSGG,,4915841.0,20240319,False,2015
202403190023287,AFR7524,535797.0,A320,,LFPG,LFRB,,3746553.0,20240319,False,2052
202403190002536,BBG252,527300.0,B738,,LLBG,LEBL,,5055148.0,20240319,False,0735
202403190006513,FGGNY,,,,,,,3742136.0,20240319,False,1005
202403190007678,LJC2,556861.0,B350,,LPFR,EGTK,,4223275.0,20240319,False,1041
202403190008497,THY7AE,549485.0,A332,,LIPE,LTFM,,4958514.0,20240319,False,1111
202403190009943,FGZYA,,,,,,,3761920.0,20240319,False,1206
202403190010616,N617KH,561128.0,S22T,,EGGP,EGHQ,,11012520.0,20240319,False,1230
202403190014583,DEHOZ,,,,,,,4004009.0,20240319,False,1425
202403190020805,GWI3XU,543079.0,A320,,EDDK,EDDM,,3951436.0,20240319,False,1802
202403190020825,BEL7VN,540076.0,A319,,EBBR,LOWW,,4509281.0,20240319,False,1804
202403190021507,AFR56FL,541040.0,A320,,LFPG,GMMX,,3794092.0,20240319,False,1847
202403190021870,BCS6DP,545385.0,B734,,GMTT,LFPG,,3433609.0,20240319,False,1912
202403190022565,FMDAP,,,,,,,3845045.0,20240319,False,1959
202403190023355,WMT2669,549664.0,A320,,LIME,LRIA,,5055683.0,20240319,False,2059
202403190023993,UPS259,539798.0,B763,,LIRA,LIPZ,,10755320.0,20240319,False,2259
202403190000753,RYR8CE,546756.0,B738,,LFML,LFRS,,5055010.0,20240319,False,0518
202403190002710,BEL2SC,541583.0,A319,,LIMC,EBBR,,4509281.0,20240319,False,0746
202403190003293,FGTYG,,,,,,,3755782.0,20240319,False,0814
202403190004732,FFMSAF01,,,,,,,4939265.0,20240319,False,0906
202403190005732,DLH4AA,545985.0,A319,,EDDL,EDDM,,3957829.0,20240319,False,0940
202403190005956,RYR8HT,549171.0,B738,,EIDW,EGKK,,5023301.0,20240319,False,0948
202403190007069,MODEA_7000,,,,,,,,20240319,False,1017
202403190008004,MODEA_6122,,,,,,,,20240319,False,1054
202403190010382,MODEA_7000,,,,,,,,20240319,False,1221
202403190010988,FGSMB,,,,,,,1242483.0,20240319,False,1242
202403190013018,BAW314S,545787.0,A320,,EGLL,LFPG,,4215895.0,20240319,False,1343
202403190015362,UAE9H,,,,,,,9004121.0,20240319,False,1446
202403190016195,SAMU37,,,,,,,3787398.0,20240319,False,1510
202403190017220,TAP1356,549071.0,A21N,,LPPT,EGLL,,4804937.0,20240319,False,1540
202403190017385,RYR117Y,533704.0,B738,,EDDB,LEBL,,5022297.0,20240319,False,1545
202403190017953,RYR91CP,542206.0,B738,,LBSF,EGSS,,5023299.0,20240319,False,1602
202403190018364,ARK401D,,,,,,,3437078.0,20240319,False,1617
202403190021000,SAMU69,,,,,,,3787156.0,20240319,False,1815
202403190000963,DTR2PV,527996.0,AT45,,EDDR,EDDB,,4573871.0,20240319,False,0543
202403190001088,JAF2745,541796.0,E295,,EBBR,DTTA,,4494979.0,20240319,False,0557
202403190001749,BAW388R,547529.0,A20N,,EGLL,EBBR,,4224717.0,20240319,False,0644
202403190004375,EJU14UB,551303.0,A319,,LFSB,LEBL,,4457962.0,20240319,False,0856
202403190009048,EZY92XB,539743.0,A20N,,EGGW,HESH,,4224650.0,20240319,False,1132
202403190009872,DLH7LE,554314.0,CRJ9,,EDDF,LFSB,,3952070.0,20240319,False,1203
202403190010095,FGJJH,,,,,,,3745063.0,20240319,False,1211
202403190010563,EWG6CK,538158.0,A320,,LEBL,EDDK,,3954412.0,20240319,False,1228
202403190011734,CFE68D,539807.0,E190,,LEIB,EGLC,,4219441.0,20240319,False,1305
202403190013718,FGN9376,,,,,,,3845135.0,20240319,False,1401
202403190013751,JOKER53,,,,,,,4177404.0,20240319,False,1402
202403190018351,FGJBA,555593.0,M20P,,LFRD,LFOU,,3744800.0,20240319,False,1617
202403190022554,EJU345G,536616.0,A319,,LFQQ,LFBO,,4456606.0,20240319,False,1958
202403190024016,SAMU71,,,,,,,3781781.0,20240319,False,2310
202403190000346,DLH423,555811.0,A346,,KBOS,EDDF,,3958032.0,20240319,False,0303
