compare	Code_1	Code_2	Time of departure/entry_1	Time of departure/entry_2	Departure aerodrome_1	Departure aerodrome_2	Arrival aerodrome_1	Arrival aerodrome_2	Flight identification_1	Flight identification_2	Main Exemption code_1	Main Exemption code_2	Type of aircraft_1	Type of aircraft_2	Operator_1	Operator_2	Aircraft Registration_1	Aircraft Registration_2	Comment1_1	Comment1_2	Flight date_1	Flight date_2	IFPLID_1	IFPLID_2	Planned_aerodrome_1	Planned_aerodrome_2	Charging_zone_overflow_1	Charging_zone_overflow_2	Entry_point_1	Entry_point_2	Exit_point_1	Exit_point_2	Sup_exemption_code_1	Sup_exemption_code_2	Source of the Aircraft Address_1	Source of the Aircraft Address_2	24-bit Aircraft Address_1	24-bit Aircraft Address_2	Comment2_1	Comment2_2
0	F	F	1427	1427	DAAS	DAAS	LFLL	LFLL	VOE20EC  	VOE20EC  	Z	Z	A320   	A320   	Z  	Z  	ECNTL    	ECNTL    			240316	240316	AA56950329	AA56950329												1.0		347256		
0	F	F	1316	1316	LFMN	LFMN	GCTS	GCTS	EJU1701  	EJU1701  	Z	Z	A320   	A320   	Z  	Z  	OEICI    	OEICI    			240316	240316	AA56947774	AA56947774												1.0		44046D		
0	F	F	1502	1502	GMMX	GMMX	LIRN	LIRN	RYR49LK  	RYR49LK  	Z	Z	B738   	B738   	Z  	Z  	EIEML    	EIEML    			240316	240316	AA56955509	AA56955509																
0	F	F	1316	1316	LFLS	LFLS	LLBG	LLBG	AIZ776   	AIZ776   	Z	Z	A21N   	A21N   	Z  	Z  	4XAGK    	4XAGK    			240316	240316	AA56957355	AA56957355												1.0		738444		
0	F	F	1319	1319	LFML	LFML	LFRS	LFRS	RYR8TQ   	RYR8TQ   	Z	Z	B38M   	B38M   	Z  	Z  	9HVUG    	9HVUG    			240316	240316	AA56953112	AA56953112												1.0		4D2346		
0	F	F	1338	1338	LFLL	LFLL	GCTS	GCTS	EJU4385  	EJU4385  	Z	Z	A320   	A320   	Z  	Z  	OEIJH    	OEIJH    			240316	240316	AA56948132	AA56948132												1.0		44017C		
0	F	F	1324	1324	LFML	LFML	LFKJ	LFKJ	AGH22A   	AGH22A   	Z	Z	BE20   	BE20   	Z  	Z  	FHFKJ    	FHFKJ    			240316	240316	AA56960066	AA56960066												1.0		399549		
0	F	F	1405	1405	LFLY	LFLY	EDMO	EDMO	DIBEN    	DIBEN    	Z	Z	DA62   	DA62   	Z  	Z  	DIBEN    	DIBEN    			240316	240316	AA56932693	AA56932693												1.0		3E1A61		
0	F	F	1346	1346	LFLL	LFLL	LPPT	LPPT	EJU73CB  	EJU73CB  	Z	Z	A319   	A319   	Z  	Z  	OELQD    	OELQD    			240316	240316	AA56962982	AA56962982												1.0		4401E4		
0	F	F	1322	1322	LFLL	LFLL	LSGS	LSGS	VJH738   	VJH738   	Z	Z	E35L   	E35L   	Z  	Z  	DAJET    	DAJET    			240316	240316	AA56962979	AA56962979												1.0		3C68B4		
0	F	F	1425	1425	LFKC	LFKC	LFPO	LFPO	AFR47CP  	AFR47CP  	Z	Z	A320   	A320   	Z  	Z  	FHBNH    	FHBNH    			240316	240316	AA56956768	AA56956768												1.0		3985A7		
0	F	F	1422	1422	LFMN	LFMN	LFPO	LFPO	EJU126Y  	EJU126Y  	Z	Z	A319   	A319   	Z  	Z  	OELQN    	OELQN    			240316	240316	AA56948371	AA56948371												1.0		440170		
0	F	F	1336	1336	LFLL	LFLL	LOWW	LOWW	AUA4KS   	AUA4KS   	Z	Z	E195   	E195   	Z  	Z  	OELWP    	OELWP    			240316	240316	AA56957178	AA56957178												1.0		44082C		
0	F	F	1339	1339	LFMN	LFMN	OMDB	OMDB	UAE6AL   	UAE6AL   	Z	Z	B77W   	B77W   	Z  	Z  	A6EQI    	A6EQI    			240316	240316	AA56958416	AA56958416												1.0		8964A1		
0	F	F	1402	1402	LFMN	LFMN	LFLY	LFLY	VJH213   	VJH213   	Z	Z	E55P   	E55P   	Z  	Z  	DCHIC    	DCHIC    			240316	240316	AA56963205	AA56963205												1.0		3CD34E		
0	F	F	1352	1352	LFPO	LFPO	LFMN	LFMN	AFR93CF  	AFR93CF  	Z	Z	A318   	A318   	Z  	Z  	FGUGR    	FGUGR    			240316	240316	AA56957053	AA56957053												1.0		3950D1		
0	F	F	1333	1333	LFPO	LFPO	LFKJ	LFKJ	CCM16GZ  	CCM16GZ  	Z	Z	A20N   	A20N   	Z  	Z  	FHXKB    	FHXKB    			240316	240316	AA56940213	AA56940213												1.0		39DD41		
0	F	F	1447	1447	DABT	DABT	LFLL	LFLL	DAH1038  	DAH1038  	Z	Z	B738   	B738   	Z  	Z  	7TVJL    	7TVJL    			240316	240316	AA56959147	AA56959147												1.0		0A001A		
0	F	F	1512	1512	DAAS	DAAS	LFLL	LFLL	DAH1154  	DAH1154  	Z	Z	B738   	B738   	Z  	Z  	7TVKK    	7TVKK    			240316	240316	AA56906829	AA56906829												1.0		0A008A		
0	F	F	1454	1454	DABC	DABC	LFMN	LFMN	DAH1198  	DAH1198  	Z	Z	B736   	B736   	Z  	Z  	7TVJT    	7TVJT    			240316	240316	AA56959722	AA56959722																
0	F	F	1350	1350	LFMN	LFMN	EDDF	EDDF	DLH63H   	DLH63H   	Z	Z	A321   	A321   	Z  	Z  	DAISX    	DAISX    			240316	240316	AA56955150	AA56955150												1.0		3C6678		
0	F	F	1351	1351	LFBH	LFBH	LFML	LFML	RYR26LQ  	RYR26LQ  	Z	Z	B738   	B738   	Z  	Z  	9HQEH    	9HQEH    			240316	240316	AA56949288	AA56949288												1.0		4D2216		
0	F	F	1353	1353	LFPG	LFPG	LFMN	LFMN	AFR19JU  	AFR19JU  	Z	Z	E170   	E170   	Z  	Z  	FHBXH    	FHBXH    			240316	240316	AA56938183	AA56938183												1.0		3986E7		
0	F	F	1350	1350	LFPO	LFPO	LFKB	LFKB	CCM71EU  	CCM71EU  	Z	Z	A20N   	A20N   	Z  	Z  	FHXKF    	FHXKF    			240316	240316	AA56940201	AA56940201												1.0		39DD45		
0	F	F	1352	1352	LFML	LFML	LPPR	LPPR	RYR4KK   	RYR4KK   	Z	Z	B738   	B738   	Z  	Z  	EIDLV    	EIDLV    			240316	240316	AA56953469	AA56953469												1.0		4CA301		
0	F	F	1354	1354	LFLL	LFLL	OMDB	OMDB	UAE41M   	UAE41M   	Z	Z	B77W   	B77W   	Z  	Z  	A6ECE    	A6ECE    			240316	240316	AA56959364	AA56959364												1.0		89610C		
0	F	F	1440	1440	LFMN	LFMN	LFPO	LFPO	AFR66KA  	AFR66KA  	Z	Z	A318   	A318   	Z  	Z  	FGUGQ    	FGUGQ    			240316	240316	AA56957259	AA56957259												1.0		3950D0		
0	F	F	1431	1431	LFPO	LFPO	DAUB	DAUB	DAH1125  	DAH1125  	Z	Z	B737   	B737   	Z  	Z  	7TVKT    	7TVKT    			240316	240316	AA56934097	AA56934097												1.0		0A0093		
0	F	F	1352	1352	LFRS	LFRS	LSGG	LSGG	EZS93KM  	EZS93KM  	Z	Z	A320   	A320   	Z  	Z  	HBJXT    	HBJXT    			240316	240316	AA56949083	AA56949083												1.0		4B1A2D		
0	F	F	1517	1517	DTTA	DTTA	LFML	LFML	TAR902   	TAR902   	Z	Z	A320   	A320   	Z  	Z  	TSIMW    	TSIMW    			240316	240316	AA56956263	AA56956263												1.0		02A196		
0	F	F	1357	1357	LFLL	LFLL	EDDF	EDDF	DLH45Y   	DLH45Y   	Z	Z	A320   	A320   	Z  	Z  	DAIQT    	DAIQT    			240316	240316	AA56955552	AA56955552												1.0		3C6634		
0	F	F	1402	1402	LFMN	LFMN	LSZH	LSZH	SWR7DP   	SWR7DP   	Z	Z	E190   	E190   	Z  	Z  	HBJVN    	HBJVN    			240316	240316	AA56940289	AA56940289												1.0		4B19F3		
0	F	F	1406	1406	LFLL	LFLL	ESSA	ESSA	TVF80QW  	TVF80QW  	Z	Z	B738   	B738   	Z  	Z  	FHTVD    	FHTVD    			240316	240316	AA56946647	AA56946647												1.0		39CEA3		
0	F	F	1415	1415	LFBO	LFBO	LSZH	LSZH	JBC381C  	JBC381C  	Z	Z	BE4W   	BE4W   	Z  	Z  	OKESC    	OKESC    			240316	240316	AA56935888	AA56935888												1.0		49D2A8		
0	F	F	1425	1425	LFLL	LFLL	LFPG	LFPG	AFR7365  	AFR7365  	Z	Z	A321   	A321   	Z  	Z  	FGMZD    	FGMZD    			240316	240316	AA56957062	AA56957062												1.0		393323		
0	F	F	1504	1504	LFML	LFML	LFOT	LFOT	RYR34QW  	RYR34QW  	Z	Z	B738   	B738   	Z  	Z  	9HQAP    	9HQAP    			240316	240316	AA56957233	AA56957233												1.0		4D2222		
0	F	F	1415	1415	LFMN	LFMN	DTMB	DTMB	TAR251   	TAR251   	Z	Z	A320   	A320   	Z  	Z  	TSIMT    	TSIMT    			240316	240316	AA56954938	AA56954938												1.0		02A193		
0	F	F	1421	1421	LFLL	LFLL	DAAG	DAAG	FPO273   	FPO273   	Z	Z	B738   	B738   	Z  	Z  	FHIXA    	FHIXA    			240316	240316	AA56956820	AA56956820												1.0		39A2E0		
0	F	F	1607	1607	DTTA	DTTA	LFRS	LFRS	LBT722   	LBT722   	Z	Z	A320   	A320   	Z  	Z  	TSINC    	TSINC    			240316	240316	AA56960992	AA56960992												1.0		02A1A2		
0	F	F	1525	1525	LFML	LFML	LFPG	LFPG	AFR17SW  	AFR17SW  	Z	Z	A320   	A320   	Z  	Z  	FHEPK    	FHEPK    			240316	240316	AA56957366	AA56957366												1.0		3991EA		
0	F	F	1450	1450	LFKF	LFKF	LFPO	LFPO	AFR44CC  	AFR44CC  	Z	Z	A320   	A320   	Z  	Z  	FHBNG    	FHBNG    			240316	240316	AA56958068	AA56958068												1.0		3985A6		
0	F	F	1428	1428	LFMN	LFMN	GMME	GMME	EJU1763  	EJU1763  	Z	Z	A320   	A320   	Z  	Z  	OEIJR    	OEIJR    			240316	240316	AA56949797	AA56949797												1.0		440037		
0	F	F	1423	1423	LFMN	LFMN	LIRF	LIRF	ITY345   	ITY345   	Z	Z	A320   	A320   	Z  	Z  	EIIKL    	EIIKL    			240316	240316	AA56958705	AA56958705												1.0		4CA8DC		
0	F	F	1502	1502	LFGJ	LFGJ	LPPR	LPPR	RYR23CU  	RYR23CU  	Z	Z	B38M   	B38M   	Z  	Z  	EIIHS    	EIIHS    			240316	240316	AA56949555	AA56949555												1.0		4CADFE		
0	F	F	1523	1523	LFLY	LFLY	LFBD	LFBD	ARL226   	ARL226   	Z	Z	SW3    	SW3    	Z  	Z  	FGGVG    	FGGVG    			240316	240316	AA56963894	AA56963894												1.0		391AA6		
0	F	F	1451	1451	LFLL	LFLL	EKCH	EKCH	FLI7026  	FLI7026  	Z	Z	A320   	A320   	Z  	Z  	OYRCM    	OYRCM    			240316	240316	AA56942726	AA56942726												1.0		45C86D		
0	F	F	1442	1442	LFML	LFML	EDDB	EDDB	RYR7TR   	RYR7TR   	Z	Z	B738   	B738   	Z  	Z  	9HQBZ    	9HQBZ    			240316	240316	AA56954196	AA56954196												1.0		4D2208		
0	F	F	1435	1435	LFTH	LFTH	LFPB	LFPB	JFA38T   	JFA38T   	Z	Z	PC12   	PC12   	Z  	Z  	LXFLP    	LXFLP    			240316	240316	AA56939517	AA56939517												1.0		4D02EC		
0	F	F	1458	1458	LFLL	LFLL	GCRR	GCRR	VOE20ST  	VOE20ST  	Z	Z	A320   	A320   	Z  	Z  	ECNOP    	ECNOP    			240316	240316	AA56952039	AA56952039												1.0		346611		
0	F	F	1455	1455	LFLS	LFLS	EPWA	EPWA	WZZ77FP  	WZZ77FP  	Z	Z	A21N   	A21N   	Z  	Z  	HALVO    	HALVO    			240316	240316	AA56953029	AA56953029												1.0		471F3C		
0	F	F	1435	1435	LFPO	LFPO	LFMN	LFMN	AFR49SH  	AFR49SH  	Z	Z	A320   	A320   	Z  	Z  	FHBNJ    	FHBNJ    			240316	240316	AA56958397	AA56958397												1.0		3985A9		
0	F	F	1521	1521	LFML	LFML	LFPO	LFPO	AFR69ZC  	AFR69ZC  	Z	Z	A319   	A319   	Z  	Z  	FGRHF    	FGRHF    			240316	240316	AA56957569	AA56957569												1.0		3944E5		
0	F	F	1454	1454	LFLL	LFLL	GMAD	GMAD	EJU4479  	EJU4479  	Z	Z	A319   	A319   	Z  	Z  	OELQJ    	OELQJ    			240316	240316	AA56950097	AA56950097												1.0		440179		
0	F	F	1449	1449	LFLL	LFLL	GMMX	GMMX	EJU65GY  	EJU65GY  	Z	Z	A320   	A320   	Z  	Z  	OEIVV    	OEIVV    			240316	240316	AA56950112	AA56950112												1.0		44083F		
0	F	F	1435	1435	LFML	LFML	DABB	DABB	VOE86TC  	VOE86TC  	Z	Z	A320   	A320   	Z  	Z  	ECNTU    	ECNTU    			240316	240316	AA56952128	AA56952128												1.0		347258		
0	F	F	1539	1539	LFMN	LFMN	LPPR	LPPR	EJU47YM  	EJU47YM  	Z	Z	A320   	A320   	Z  	Z  	OEICL    	OEICL    			240316	240316	AA56950190	AA56950190												1.0		4404A4		
0	F	F	1450	1450	LFRG	LFRG	LFLY	LFLY	FGPLK    	FGPLK    	Z	Z	BE9L   	BE9L   	Z  	Z  	FGPLK    	FGPLK    			240316	240316	AA56938529	AA56938529												1.0		393D6A		
0	F	F	1439	1439	LFLL	LFLL	OJAI	OJAI	RJA104   	RJA104   	Z	Z	A320   	A320   	Z  	Z  	JYAZB    	JYAZB    			240316	240316	AA56953829	AA56953829												1.0		740742		
0	F	F	1439	1439	LFSB	LFSB	LEIB	LEIB	NJE064B  	NJE064B  	Z	Z	E55P   	E55P   	Z  	Z  	CSPHO    	CSPHO    			240316	240316	AA56961432	AA56961432												1.0		49410F		
0	F	F	1510	1510	LFBO	LFBO	DTTA	DTTA	TAR283   	TAR283   	Z	Z	A320   	A320   	Z  	Z  	TSIMS    	TSIMS    			240316	240316	AA56956075	AA56956075												1.0		02A192		
0	F	F	1509	1509	LFBD	LFBD	LCPH	LCPH	RYR18NM  	RYR18NM  	Z	Z	B738   	B738   	Z  	Z  	9HQCD    	9HQCD    			240316	240316	AA56958168	AA56958168												1.0		4D2242		
0	F	F	1556	1556	LFMN	LFMN	LFPG	LFPG	AFR49RV  	AFR49RV  	Z	Z	E170   	E170   	Z  	Z  	FHBXE    	FHBXE    			240316	240316	AA56938809	AA56938809												1.0		3986E4		
0	F	F	1619	1619	LFML	LFML	LFPG	LFPG	AFR57EP  	AFR57EP  	Z	Z	E190   	E190   	Z  	Z  	FHBLO    	FHBLO    			240316	240316	AA56939329	AA56939329												1.0		39856E		
0	F	F	1520	1520	LFRS	LFRS	LFML	LFML	RYR6775  	RYR6775  	Z	Z	B38M   	B38M   	Z  	Z  	9HVUG    	9HVUG    			240316	240316	AA56953110	AA56953110												1.0		4D2346		
0	F	F	1511	1511	LFPO	LFPO	DTTJ	DTTJ	TVF8392  	TVF8392  	Z	Z	B738   	B738   	Z  	Z  	FGZHE    	FGZHE    			240316	240316	AA56951924	AA56951924												1.0		3964E4		
0	F	F	1603	1603	LFMN	LFMN	LFPG	LFPG	AFR58XP  	AFR58XP  	Z	Z	A321   	A321   	Z  	Z  	FGTAQ    	FGTAQ    			240316	240316	AA56958903	AA56958903												1.0		394C10		
0	F	F	1517	1459	LFPB	LFPB	LFCR	LFCR	AZE63TM  	AZE63TM  	Z	Z	E50P   	E50P   	Z  	Z  	DIAAD    	DIAAD    			240316	240316	AA56934498	AA56934498												1.0		3E174B		
0	F	F	1507	1507	LFLL	LFLL	LPPR	LPPR	EJU92ZD  	EJU92ZD  	Z	Z	A320   	A320   	Z  	Z  	OEIZQ    	OEIZQ    			240316	240316	AA56950525	AA56950525												1.0		4401DC		
0	F	F	1453	1453	LFBT	LFBT	LSGG	LSGG	FHGJF    	FHGJF    	Z	Z	PC12   	PC12   	Z  	Z  	FHGJF    	FHGJF    			240316	240316	AA56934213	AA56934213												1.0		399925		
0	F	F	1502	1502	LFML	LFML	DAAG	DAAG	DAH1021  	DAH1021  	Z	Z	B738   	B738   	Z  	Z  	7TVKD    	7TVKD    			240316	240316	AA56956684	AA56956684												1.0		0A0074		
0	F	F	1517	1517	LFPO	LFPO	DTTJ	DTTJ	TVF8706  	TVF8706  	Z	Z	B738   	B738   	Z  	Z  	FHTVN    	FHTVN    			240316	240316	AA56952567	AA56952567												1.0		39CEAD		
0	F	F	1511	1511	LFLY	LFLY	LOWL	LOWL	GAC364K  	GAC364K  	Z	Z	C510   	C510   	Z  	Z  	OEFHK    	OEFHK    			240316	240316	AA56962608	AA56962608												1.0		44052D		
0	F	F	1535	1535	LFRS	LFRS	LFLL	LFLL	NIA7156  	NIA7156  	Z	Z	A320   	A320   	Z  	Z  	SUBQK    	SUBQK    			240316	240316	AA56950612	AA56950612												1.0		0101A7		
0	F	F	1518	1518	LFPG	LFPG	LFMT	LFMT	AFR31KY  	AFR31KY  	Z	Z	A320   	A320   	Z  	Z  	FGKXO    	FGKXO    			240316	240316	AA56959107	AA56959107												1.0		392AEE		
0	F	F	1536	1536	LFLL	LFLL	LATI	LATI	WMT1VJ   	WMT1VJ   	Z	Z	A321   	A321   	Z  	Z  	HALXY    	HALXY    			240316	240316	AA56951089	AA56951089												1.0		471F7A		
0	F	F	1547	1547	LFPO	LFPO	LFMN	LFMN	AFR23CG  	AFR23CG  	Z	Z	A319   	A319   	Z  	Z  	FHDSJ    	FHDSJ    			240316	240316	AA56955635	AA56955635												1.0		398E49		
0	F	F	1529	1529	LFMN	LFMN	LSGG	LSGG	EZS52WN  	EZS52WN  	Z	Z	A320   	A320   	Z  	Z  	HBJXD    	HBJXD    			240316	240316	AA56951117	AA56951117												1.0		4B1A1D		
0	F	F	1544	1544	LFLL	LFLL	EKCH	EKCH	NSZ9713  	NSZ9713  	Z	Z	B38M   	B38M   	Z  	Z  	LNFGH    	LNFGH    			240316	240316	AA56953518	AA56953518												1.0		47C0FD		
0	F	F	1648	1648	LFMN	LFMN	LFPO	LFPO	AFR58CA  	AFR58CA  	Z	Z	A318   	A318   	Z  	Z  	FGUGR    	FGUGR    			240316	240316	AA56959737	AA56959737												1.0		3950D1		
0	F	F	1625	1625	LFKJ	LFKJ	LFML	LFML	FPO770   	FPO770   	Z	Z	B734   	B734   	Z  	Z  	FGZTJ    	FGZTJ    			240316	240316	AA56960944	AA56960944												1.0		396669		
0	F	F	1615	1615	LFML	LFML	LEMG	LEMG	RYR1NQ   	RYR1NQ   	Z	Z	B38M   	B38M   	Z  	Z  	EIIFY    	EIIFY    			240316	240316	AA56956164	AA56956164												1.0		4CADB9		
0	F	F	1611	1611	LFML	LFML	LROP	LROP	RYR3641  	RYR3641  	Z	Z	B738   	B738   	Z  	Z  	EIENI    	EIENI    			240316	240316	AA56953140	AA56953140												1.0		4CA8D4		
0	F	F	1603	1603	LFML	LFML	GMAD	GMAD	RYR4BQ   	RYR4BQ   	Z	Z	B738   	B738   	Z  	Z  	9HQEH    	9HQEH    			240316	240316	AA56959304	AA56959304												1.0		4D2216		
0	F	F	1553	1553	LFBO	LFBO	EPKK	EPKK	RYR659H  	RYR659H  	Z	Z	B738   	B738   	Z  	Z  	9HQBH    	9HQBH    			240316	240316	AA56953894	AA56953894												1.0		4D2279		
0	F	F	1614	1614	LFPO	LFPO	DTTA	DTTA	TVF8222  	TVF8222  	Z	Z	B738   	B738   	Z  	Z  	FHTVK    	FHTVK    			240316	240316	AA56953158	AA56953158												1.0		39CEAA		
0	F	F	1621	1621	LFRH	LFRH	LFMN	LFMN	AEH089   	AEH089   	Z	Z	E145   	E145   	Z  	Z  	FHRGD    	FHRGD    			240316	240316	AA56955839	AA56955839												1.0		39C4C3		
0	F	F	1713	1713	LFMN	LFMN	LFPG	LFPG	AFR76BA  	AFR76BA  	Z	Z	E170   	E170   	Z  	Z  	FHBXH    	FHBXH    			240316	240316	AA56940361	AA56940361												1.0		3986E7		
0	F	F	1607	1607	LFPO	LFPO	DABC	DABC	DAH1123  	DAH1123  	Z	Z	B738   	B738   	Z  	Z  	7TVKP    	7TVKP    			240316	240316	AA56960136	AA56960136												1.0		0A008F		
0	F	F	1640	1640	LFLC	LFLC	LFPG	LFPG	FEG3302  	FEG3302  	Z	Z	B738   	B738   	Z  	Z  	URSQB    	URSQB    			240316	240316	AA56943429	AA56943429												1.0		5083DF		
0	F	F	1612	1612	LFLS	LFLS	LLBG	LLBG	ISR146   	ISR146   	Z	Z	A320   	A320   	Z  	Z  	4XABI    	4XABI    			240316	240316	AA56956747	AA56956747												1.0		738286		
0	F	F	1629	1629	LFMT	LFMT	LFLY	LFLY	PEA501   	PEA501   	Z	Z	E50P   	E50P   	Z  	Z  	FHSBL    	FHSBL    			240316	240316	AA56960643	AA56960643												1.0		39C82B		
0	F	F	1613	1613	LFOT	LFOT	LFML	LFML	RYR5SF   	RYR5SF   	Z	Z	B738   	B738   	Z  	Z  	9HQAP    	9HQAP    			240316	240316	AA56957219	AA56957219												1.0		4D2222		
0	F	F	1556	1556	LFMN	LFMN	DAAG	DAAG	DAH1041  	DAH1041  	Z	Z	B736   	B736   	Z  	Z  	7TVJT    	7TVJT    			240316	240316	AA56947385	AA56947385																
0	F	F	1625	1625	LFML	LFML	GMFF	GMFF	RYR43NN  	RYR43NN  	Z	Z	B38M   	B38M   	Z  	Z  	EIIJG    	EIIJG    			240316	240316	AA56959121	AA56959121												1.0		4CAE57		
0	F	F	1634	1634	LFLL	LFLL	DABC	DABC	DAH1461  	DAH1461  	Z	Z	B738   	B738   	Z  	Z  	7TVKK    	7TVKK    			240316	240316	AA56906884	AA56906884												1.0		0A008A		
0	F	F	1614	1614	LFRS	LFRS	DTTA	DTTA	TVF8624  	TVF8624  	Z	Z	B738   	B738   	Z  	Z  	FGZHT    	FGZHT    			240316	240316	AA56953547	AA56953547												1.0		3964F3		
0	F	F	1630	1630	LFML	LFML	GMMX	GMMX	RYR57DF  	RYR57DF  	Z	Z	B738   	B738   	Z  	Z  	EIEKK    	EIEKK    			240316	240316	AA56955611	AA56955611												1.0		4CA80B		
0	F	F	1706	1706	LFML	LFML	LFLY	LFLY	OYO1     	OYO1     	Z	Z	P180   	P180   	Z  	Z  	FHXPG    	FHXPG    			240316	240316	AA56957873	AA56957873												1.0		39DDE6		
0	F	F	1631	1631	LFPG	LFPG	LFLL	LFLL	AFR15AD  	AFR15AD  	Z	Z	A321   	A321   	Z  	Z  	FGMZD    	FGMZD    			240316	240316	AA56959745	AA56959745												1.0		393323		
0	F	F	1842	1842	DTTA	DTTA	LFPO	LFPO	TAR724   	TAR724   	Z	Z	A320   	A320   	Z  	Z  	TSITC    	TSITC    			240316	240316	AA56955003	AA56955003												1.0		02A262		
0	F	F	1659	1659	LFKB	LFKB	LFML	LFML	CCM36CR  	CCM36CR  	Z	Z	A20N   	A20N   	Z  	Z  	FHXKF    	FHXKF    			240316	240316	AA56945142	AA56945142												1.0		39DD45		
0	F	F	1605	1605	LFLL	LFLL	DABB	DABB	DAH1157  	DAH1157  	Z	Z	B738   	B738   	Z  	Z  	7TVJL    	7TVJL    			240316	240316	AA56960128	AA56960128												1.0		0A001A		
0	F	F	1728	1728	LFHV	LFHV	LFMT	LFMT	N12EB    	N12EB    	Z	Z	SF50   	SF50   	Z  	Z  	N12EB    	N12EB    			240316	240316	AA56964367	AA56964367												1.0		A051BF		
0	F	F	1629	1629	LFQM	LFQM	LFLY	LFLY	OYO10    	OYO10    	Z	Z	C510   	C510   	Z  	Z  	FHICM    	FHICM    			240316	240316	AA56955977	AA56955977												1.0		39A04C		
0	F	F	1646	1646	LFML	LFML	DTTA	DTTA	TAR903   	TAR903   	Z	Z	A320   	A320   	Z  	Z  	TSIMW    	TSIMW    			240316	240316	AA56956397	AA56956397												1.0		02A196		
0	F	F	1647	1647	LFPO	LFPO	LFKB	LFKB	AFR7592  	AFR7592  	Z	Z	A320   	A320   	Z  	Z  	FHBNH    	FHBNH    			240316	240316	AA56960559	AA56960559												1.0		3985A7		
0	F	F	1652	1652	LFPO	LFPO	LFKJ	LFKJ	AFR23NQ  	AFR23NQ  	Z	Z	A320   	A320   	Z  	Z  	FHBNB    	FHBNB    			240316	240316	AA56960662	AA56960662												1.0		3985A1		
0	F	F	1744	1744	LFMN	LFMN	LFPO	LFPO	AFR15WK  	AFR15WK  	Z	Z	A320   	A320   	Z  	Z  	FHBNJ    	FHBNJ    			240316	240316	AA56960699	AA56960699												1.0		3985A9		
0	F	F	1717	1717	LFPG	LFPG	LFMN	LFMN	AFR69AA  	AFR69AA  	Z	Z	E170   	E170   	Z  	Z  	FHBXE    	FHBXE    			240316	240316	AA56941040	AA56941040												1.0		3986E4		
0	F	F	1714	1714	DAAG	DAAG	LIRF	LIRF	ITY801   	ITY801   	Z	Z	A320   	A320   	Z  	Z  	EIIKF    	EIIKF    			240316	240316	AA56961244	AA56961244																
0	F	F	1709	1709	LFML	LFML	LEMD	LEMD	ANE8751  	ANE8751  	Z	Z	CRJX   	CRJX   	Z  	Z  	ECMTO    	ECMTO    			240316	240316	AA56956982	AA56956982												1.0		345615		
0	F	F	1708	1708	LFMN	LFMN	HECA	HECA	NJE884H  	NJE884H  	Z	Z	C68A   	C68A   	Z  	Z  	CSLTD    	CSLTD    			240316	240316	AA56964822	AA56964822												1.0		493284		
0	F	F	1718	1718	LFML	LFML	LIPH	LIPH	RYR2959  	RYR2959  	Z	Z	B38M   	B38M   	Z  	Z  	9HVUG    	9HVUG    			240316	240316	AA56958540	AA56958540												1.0		4D2346		
0	F	F	1749	1749	LFMN	LFMN	LFJR	LFJR	SXJRB    	SXJRB    	Z	Z	C56X   	C56X   	Z  	Z  	SXJRB    	SXJRB    			240316	240316	AA56945800	AA56945800												1.0		46AA42		
0	F	F	1710	1710	LFMN	LFMN	LPPT	LPPT	TAP48M   	TAP48M   	Z	Z	E190   	E190   	Z  	Z  	CSTPP    	CSTPP    			240316	240316	AA56954413	AA56954413												1.0		495210		
0	F	F	1707	1707	LFLL	LFLL	LTFM	LTFM	THY6AX   	THY6AX   	Z	Z	B38M   	B38M   	Z  	Z  	TCLCJ    	TCLCJ    			240316	240316	AA56964340	AA56964340												1.0		4BB06A		
0	F	F	1705	1705	LFBO	LFBO	LTFM	LTFM	THY76B   	THY76B   	Z	Z	B38M   	B38M   	Z  	Z  	TCLCM    	TCLCM    			240316	240316	AA56964202	AA56964202												1.0		4BB06D		
0	F	F	1709	1709	LFBD	LFBD	LTFM	LTFM	THY7ZV   	THY7ZV   	Z	Z	B38M   	B38M   	Z  	Z  	TCLCT    	TCLCT    			240316	240316	AA56962215	AA56962215												1.0		4BB074		
0	F	F	1705	1705	LFRG	LFRG	LFLL	LFLL	VJH738   	VJH738   	Z	Z	E35L   	E35L   	Z  	Z  	DAJET    	DAJET    			240316	240316	AA56964802	AA56964802												1.0		3C68B4		
0	F	F	1815	1815	DABB	DABB	LFML	LFML	VOE56YN  	VOE56YN  	Z	Z	A320   	A320   	Z  	Z  	ECNTU    	ECNTU    			240316	240316	AA56954560	AA56954560												1.0		347258		
0	F	F	1751	1751	LFMT	LFMT	LFPG	LFPG	AFR27RE  	AFR27RE  	Z	Z	A320   	A320   	Z  	Z  	FGKXO    	FGKXO    			240316	240316	AA56961120	AA56961120												1.0		392AEE		
0	F	F	1743	1743	LFPG	LFPG	LFML	LFML	AFR53UK  	AFR53UK  	Z	Z	E190   	E190   	Z  	Z  	FHBLO    	FHBLO    			240316	240316	AA56941381	AA56941381												1.0		39856E		
0	F	F	1815	1815	LFML	LFML	LFRN	LFRN	ANE2218  	ANE2218  	Z	Z	CRJX   	CRJX   	Z  	Z  	EIHBC    	EIHBC    			240316	240316	AA56939685	AA56939685												1.0		4CAC28		
