compare	Code_1	Code_2	Time of departure/entry_1	Time of departure/entry_2	Departure aerodrome_1	Departure aerodrome_2	Arrival aerodrome_1	Arrival aerodrome_2	Flight identification_1	Flight identification_2	Main Exemption code_1	Main Exemption code_2	Type of aircraft_1	Type of aircraft_2	Operator_1	Operator_2	Aircraft Registration_1	Aircraft Registration_2	Comment1_1	Comment1_2	Flight date_1	Flight date_2	IFPLID_1	IFPLID_2	Planned_aerodrome_1	Planned_aerodrome_2	Charging_zone_overflow_1	Charging_zone_overflow_2	Entry_point_1	Entry_point_2	Exit_point_1	Exit_point_2	Sup_exemption_code_1	Sup_exemption_code_2	Source of the Aircraft Address_1	Source of the Aircraft Address_2	24-bit Aircraft Address_1	24-bit Aircraft Address_2	Comment2_1	Comment2_2
2	F		846		LFSB		EDDM		DLH7MA   		Z		CRJ9   		Z  		DACNX    				      		AA56944904																	
2	F		731		EGKK		GCFV		EZY81AQ  		Z		A21N   		Z  		GUZMG    				      		AA56943329																	
2	F		832		ESSA		LFMN		NSZ3YT   		Z		B738   		Z  		SERRF    				      		AA56942885																	
2	F		740		EGKK		LEMG		EFW92L   		Z		A320   		Z  		GGATP    				      		AA56943519																	
2	F		750		LFPO		LPPT		TVF71TJ  		Z		B738   		Z  		FGZHF    				      		AA56942772																	
2	F		745		EGKK		LPFR		EFW97D   		Z		A321   		Z  		GEUXF    				      		AA56943292																	
2	F		732		TFFR		LFPO		CRL943   		Z		A333   		Z  		FHSKY    				      		AA56943718																	
2	F		839		EGKK		LSGG		EFW4SJ   		Z		A320   		Z  		GGATJ    				      		AA56943704																	
2	F		745		LFPO		LFBT		VOE21HH  		Z		A319   		Z  		ECMTB    				      		AA56943891																	
2	F		732		LEMD		LFPO		AEA71FD  		Z		B738   		Z  		ECNUY    				      		AA56947902																	
2	F		846		EIDW		LIML		EIN432   		Z		A320   		Z  		EIDVL    				      		AA56947095																	
2	F		815		EDDF		LFMN		DLH06M   		Z		A319   		Z  		DAIBI    				      		AA56948466																	
2	F		833		LESO		LEMD		IBE0499  		Z		A319   		Z  		ECLEI    				      		AA56953687																	
2	F		840		LFPO		LIRF		VLG3LU   		Z		A20N   		Z  		ECNFJ    				      		AA56944796																	
2	F		757		LFBO		LFPO		EJU395W  		Z		A320   		Z  		OEINE    				      		AA56944143																	
2	F		812		EPWA		LFPG		LOT3LC   		Z		E195   		Z  		SPLNH    				      		AA56944560																	
2	F		801		ESNS		GCLP		JTD733   		Z		B738   		Z  		OYJYA    				      		AA56941406																	
2	F		825		LFMN		LFKJ		CCM37CE  		Z		AT76   		Z  		FHXKI    				      		AA56938538																	
2	F		746		EGKK		GCLP		EZY91PT  		Z		A20N   		Z  		GUZHS    				      		AA56943598																	
2	F		100		TFFR		LFPG		AFR745   		Z		B77W   		Z  		FGSQS    				      		AA56946032																	
2	F		819		LTFJ		LFPO		PGT1133  		Z		A21N   		Z  		TCRBY    				      		AA56950542																	
2	F		804		EGKK		LPFR		EZY49RZ  		Z		A20N   		Z  		GUJEC    				      		AA56943582																	
2	F		829		EIDW		LEMD		EIN59K   		Z		A320   		Z  		EIDEM    				      		AA56943607																	
2	F		836		EGCC		LSGG		EZY14LC  		Z		A20N   		Z  		GUZHD    				      		AA56941849																	
2	F		755		GMMX		LFPO		TVF64EG  		Z		B738   		Z  		FHUYS    				      		AA56942143																	
2	F		846		EIDW		LEMG		EIN582   		Z		A333   		Z  		EIFNH    				      		AA56943601																	
2	F		829		ZBTJ		LFPG		HLF9827  		Z		B77L   		Z  		B2082    				      		AA56937966																	
2	F		801		LPPT		EGLL		BAW499C  		Z		A319   		Z  		GDBCH    				      		AA56939883																	
2	F		830		LFRS		EGSS		RYR30LT  		Z		B738   		Z  		EIDCP    				      		AA56949161																	
2	F		750		LFPO		LPPR		TVF64PP  		Z		B738   		Z  		FGZHO    				      		AA56944008																	
2	F		741		LPPT		LFPO		TAP428   		Z		A21N   		Z  		CSTJN    				      		AA56950067																	
2	F		800		LFPO		LFBO		AFR29KL  		Z		A319   		Z  		FGRHF    				      		AA56951044																	
2	F		830		EGLL		LEBL		BAW478S  		Z		A319   		Z  		GEUPD    				      		AA56943721																	
2	F		803		LSGG		LFPG		AFR26AL  		Z		BCS3   		Z  		FHZUG    				      		AA56951045																	
2	F		848		EGGW		LSGG		EZY54TZ  		Z		A20N   		Z  		GUZHR    				      		AA56942067																	
2	F		835		EDDF		LFLL		DLH58P   		Z		A320   		Z  		DAIZE    				      		AA56949250																	
2	F		145		CYYZ		LFPG		ACA872   		Z		A333   		Z  		CGFAJ    				      		AA56946590																	
2	F		844		KSFO		LFPG		UAL990   		Z		B772   		Z  		N2701    				      		AA56942815																	
2	F		815		EGGW		LPFR		EZY20EA  		Z		A319   		Z  		GEZFV    				      		AA56941769																	
2	F		833		EGKK		LEAL		EZY43VW  		Z		A21N   		Z  		GUZME    				      		AA56941706																	
2	F		753		EIDW		LEBL		EIN5HJ   		Z		A320   		Z  		EIDEI    				      		AA56942200																	
2	F		816		LIML		LFPG		EJU53MG  		Z		A320   		Z  		OEIJD    				      		AA56941967																	
2	F		600		BIKF		LFPG		FPY5     		Z		A21N   		Z  		TFPLB    				      		AA56945710																	
2	F		742		LEBL		EGLL		BAW47C   		Z		A320   		Z  		GEUUZ    				      		AA56940234																	
2	F		810		LFPG		LFRB		AFR7520  		Z		A319   		Z  		FGRHK    				      		AA56951185																	
2	F		835		LFMN		LFKB		CCM67WB  		Z		AT76   		Z  		FHXKU    				      		AA56938530																	
2	F		836		LTFM		LFSB		THY56D   		Z		A321   		Z  		TCJTH    				      		AA56952144																	
2	F		745		LFPG		EDDF		DLH8J    		Z		A321   		Z  		DAIRN    				      		AA56949054																	
2	F		806		EGSS		LEBL		RYR28LF  		Z		B738   		Z  		EIDWK    				      		AA56947960																	
2	F		810		LFPG		LFLC		AFR64BK  		Z		E170   		Z  		FHBXI    				      		AA56931551																	
2	F		815		LFPG		LFRN		AFR19ZJ  		Z		E170   		Z  		FHBXG    				      		AA56931758																	
2	F		828		LFPG		LIML		ITY305   		Z		A320   		Z  		EIDTH    				      		AA56947047																	
2	F		846		EGKK		GCRR		EZY61RP  		Z		A21N   		Z  		GUZMA    				      		AA56947411																	
2	F		838		EKCH		LFPG		SAS69P   		Z		CRJ9   		Z  		EIFPU    				      		AA56933567																	
2	F		759		TFFR		LFPO		FWI43M   		Z		A359   		Z  		FHREY    				      		AA56944072																	
2	F		130		KATL		LFPG		AFR689   		Z		B772   		Z  		FGSPY    				      		AA56945914																	
2	F		855		LFPG		EGGW		EZY40LR  		Z		A20N   		Z  		GUZHO    				      		AA56943096																	
2	F		814		EGLL		LEMG		BAW412M  		Z		A320   		Z  		OHLXM    				      		AA56951464																	
2	F		841		LFPG		ELLX		LGL82P   		Z		DH8D   		Z  		LXLQJ    				      		AA56932526																	
2	F		831		LEMD		EGKK		IBS37RQ  		Z		A320   		Z  		ECLYE    				      		AA56943083																	
2	F		740		LFPG		LFRS		AFR99TA  		Z		A321   		Z  		FGMZD    				      		AA56950666																	
2	F		859		LFPG		EHAM		KLM12P   		Z		B738   		Z  		PHBXV    				      		AA56951120																	
2	F		230		KJFK		LFPG		AFR7U    		Z		B77W   		Z  		FGSQV    				      		AA56947569																	
2	F		830		LFPG		KMIA		AAL63    		Z		B772   		Z  		N788A    				      		AA56952548																	
2	F		235		KEWR		LFPG		UAL54    		Z		B763   		Z  		N662U    				      		AA56947869																	
2	F		904		EGLL		LEMD		BAW4MJ   		Z		A21N   		Z  		GTNEA    				      		AA56943798																	
2	F		838		MMMX		LFPG		AMX005   		Z		B789   		Z  		XAMFG    				      		AA56945697																	
2	F		815		EGKK		LXGB		EZY74XG  		Z		A20N   		Z  		GUJEB    				      		AA56949153																	
2	F		912		EGLL		LPPT		BAW5PT   		Z		A320   		Z  		OHLXD    				      		AA56950970																	
2	F		840		LFPG		LIRF		AFR14VT  		Z		BCS3   		Z  		FHZUI    				      		AA56951951																	
2	F		225		KIAD		LFPG		AFR027   		Z		B772   		Z  		FGSPU    				      		AA56947586																	
2	F		830		EGKK		LFPG		EJU75RC  		Z		A320   		Z  		OEIVN    				      		AA56944485																	
2	F		811		EGKK		GMMX		EZY25PA  		Z		A20N   		Z  		GUZLW    				      		AA56944044																	
2	F		828		LFPO		LPPT		TAP441   		Z		A320   		Z  		CSTMW    				      		AA56943180																	
2	F		825		LFMN		LFBO		EJU502E  		Z		A319   		Z  		OELKM    				      		AA56944667																	
2	F		747		LICC		LFOB		RYR5PU   		Z		B738   		Z  		9HQDW    				      		AA56947808																	
2	F		921		LFBO		LEMD		IBE3073  		Z		A320   		Z  		ECLRG    				      		AA56952063																	
2	F		757		DAOO		LFPO		DAH1060  		Z		B738   		Z  		7TVKE    				      		AA56944718																	
2	F		853		LROP		LFPG		ROT381W  		Z		B738   		Z  		YRBGL    				      		AA56949285																	
2	F		856		EDDL		LFPG		AFR74EY  		Z		E190   		Z  		FHBLM    				      		AA56932172																	
2	F		903		EDDF		LFSB		DLH5HV   		Z		CRJ9   		Z  		DACKF    				      		AA56944986																	
2	F		836		LEMD		EGLL		IBE31KT  		Z		A20N   		Z  		ECNTI    				      		AA56953358																	
2	F		900		LFPG		EGLL		AFR97HB  		Z		BCS3   		Z  		FHZUJ    				      		AA56952082																	
2	F		50		KMIA		LFPG		AFR099   		Z		B77W   		Z  		FGSQL    				      		AA56944768																	
2	F		200		KDTW		LFPG		AFR377   		Z		A359   		Z  		FHTYB    				      		AA56947162																	
2	F		856		LTFM		LFPG		THY6PT   		Z		A321   		Z  		TCJRY    				      		AA56952195																	
2	F		740		LFPG		LFBP		AFR57LN  		Z		E190   		Z  		FHBLO    				      		AA56930803																	
2	F		840		EDDF		LFPG		DLH82Y   		Z		A321   		Z  		DAIDE    				      		AA56949743																	
2	F		841		EGLL		LFPG		BAW4DC   		Z		A320   		Z  		GEUYR    				      		AA56944711																	
2	F		856		EGHI		LFPO		EZE23S   		Z		E190   		Z  		GCLSN    				      		AA56933328																	
2	F		857		EGSS		LSGG		EXS41G   		Z		B738   		Z  		GGDFJ    				      		AA56948546																	
2	F		915		LFPG		EBBR		BEL5EM   		Z		A320   		Z  		OOSNE    				      		AA56949658																	
2	F		852		EGKK		LSGG		EZS24GH  		Z		A320   		Z  		HBJYA    				      		AA56942337																	
2	F		800		EDSB		LATI		WMT494   		Z		A321   		Z  		HALTA    				      		AA56942433																	
2	F		250		KEWR		LIMC		DJT301   		Z		A21N   		Z  		FHNCO    				      		AA56947973																	
2	F		849		LGAV		LFPG		AEE61CG  		Z		A21N   		Z  		SXNAL    				      		AA56939480																	
2	F		830		LFPG		LEBL		AFR65VE  		Z		A320   		Z  		FHEPG    				      		AA56951542																	
2	F		904		EDDF		LFPG		AFR25EC  		Z		E190   		Z  		FHBLV    				      		AA56932384																	
2	F		912		EBMB		EBMB		BAF91    		Z		FA7X   		Z  		OOLUM    				      		AA56941545																	
2	F		451		FMEE		LFLL		CRL633   		Z		A339   		Z  		         				      		AA56935973																	
2	F		307		FMEE		LFML		CRL633   		Z		A339   		Z  		FHLUV    				      		AA56935973																	
2	F		900		EGJB		LEMG		OKPHE    		Z		E55P   		Z  		OKPHE    				      		AA56936755																	
2	F		913		LIRN		LFSB		EJU59CU  		Z		A320   		Z  		OEINP    				      		AA56940400																	
2	F		859		GMFO		LFPO		RAM650E  		Z		B738   		Z  		CNROJ    				      		AA56941655																	
2	F		840		LFPG		LFBD		AFR53FN  		Z		E190   		Z  		FHBLJ    				      		AA56932377																	
2	F		300		KEWR		LFPO		FBU72K   		Z		A359   		Z  		FHREV    				      		AA56942465																	
2	F		909		GMME		LFPO		RAM780S  		Z		B738   		Z  		CNROZ    				      		AA56942473																	
2	F		850		GCTS		LFOB		RYR63XW  		Z		B738   		Z  		EIGXH    				      		AA56948194																	
2	F		919		LFRS		LEMD		ANE63LW  		Z		CRJX   		Z  		ECMTZ    				      		AA56946541																	
2	F		930		LFPG		EGLL		BAW30N   		Z		A320   		Z  		GMEDK    				      		AA56945816																	
2	F		825		LFPG		LFBZ		AFR72VU  		Z		E190   		Z  		FHBLC    				      		AA56931935																	
2	F		827		LEMD		LFPO		TVF27VJ  		Z		B738   		Z  		FGZHL    				      		AA56944113																	
2	F		900		EGLL		LSGG		BAW726P  		Z		A319   		Z  		GDBCB    				      		AA56945122																	
2	F		927		EGGW		LPPT		EZY64ZL  		Z		A319   		Z  		GEZGE    				      		AA56947517																	
2	F		845		LFPG		LEBL		VLG7HR   		Z		A320   		Z  		ECMNZ    				      		AA56944261																	
2	F		919		EPWA		LFPG		AFR38LT  		Z		BCS3   		Z  		FHZUR    				      		AA56950858																	
2	F		955		LFMN		LTFM		THY4KZ   		Z		A321   		Z  		TCJTE    				      		AA56954305																	
2	F		845		LFPG		LEAL		VLG8WT   		Z		A320   		Z  		ECLVT    				      		AA56943850																	
2	F		855		EGKK		LEBB		VLG5CT   		Z		A320   		Z  		ECMBT    				      		AA56944259																	
2	F		846		LPPR		LFOB		RYR84XT  		Z		B738   		Z  		EIEFX    				      		AA56950622																	
2	F		830		EDDM		LFPG		DLH02W   		Z		A20N   		Z  		DAINW    				      		AA56950075																	
2	F		836		LIRF		LFPG		ITY316   		Z		A21N   		Z  		EIHXD    				      		AA56946949																	
2	F		920		LFOT		LPPR		RYR7AX   		Z		B38M   		Z  		EIIHS    				      		AA56949623																	
2	F		845		LPPT		EGCC		TAP1310  		Z		E195   		Z  		CSTAX    				      		AA56952492																	
2	F		855		EGKK		LFBD		EJU82RA  		Z		A320   		Z  		OEIVZ    				      		AA56944603																	
2	F		835		LFPG		LPPR		AFR53MT  		Z		E190   		Z  		FHBLL    				      		AA56932165																	
2	F		923		GCLP		ESPA		VKG1441  		Z		A321   		Z  		OYTCD    				      		AA56946270																	
2	F		855		LFBD		LSGG		CLG5053  		Z		AT45   		Z  		FGPYM    				      		AA56903967																	
2	F		1006		EGJJ		EGNM		ORT04A   		Z		C25B   		Z  		2OTOD    				      		AA56929658																	
2	F		851		EGNT		GCRR		EXS6PT   		Z		B738   		Z  		GJZBW    				      		AA56947867																	
2	F		900		EGKK		LEBL		EZY58VP  		Z		A319   		Z  		GEZDM    				      		AA56943013																	
2	F		844		LEVC		LFPO		VLG5UM   		Z		A321   		Z  		ECMOO    				      		AA56943675																	
2	F		950		KSFO		LFPG		AFR83P   		Z		B77W   		Z  		FGSQK    				      		AA56944203																	
2	F		914		EGLL		LFBO		BAW2DP   		Z		A319   		Z  		GEUPW    				      		AA56943944																	
2	F		915		LFPO		TFFF		FWI16E   		Z		A35K   		Z  		FHTOO    				      		AA56949382																	
2	F		923		LFPG		LMML		AMC479   		Z		A320   		Z  		9HAEP    				      		AA56942892																	
2	F		900		LFBO		LFPO		AFR93XQ  		Z		A318   		Z  		FGUGQ    				      		AA56952055																	
2	F		923		GMMN		LFPO		RAM760R  		Z		B738   		Z  		CNROR    				      		AA56941533																	
2	F		1010		KLAX		LFPG		AFR065   		Z		B77W   		Z  		FGZND    				      		AA56944590																	
2	F		855		LFPG		LEVC		AFR11DN  		Z		E190   		Z  		FHBLI    				      		AA56932653																	
2	F		855		MMUN		LFPO		FWI649   		Z		A359   		Z  		FHNET    				      		AA56942162																	
2	F		1001		EGKK		LIMC		EJU50ER  		Z		A21N   		Z  		OEISD    				      		AA56945346																	
2	F		942		EGKK		LIRF		VLG108J  		Z		A20N   		Z  		ECNDA    				      		AA56949393																	
2	F		850		LFMD		LFMV		FHBCD    		Z		DA42   		Z  		         				      		AA56956053																	
2	F		1005		LFSB		EDDF		DLH4HX   		Z		CRJ9   		Z  		DACKF    				      		AA56946652																	
2	F		909		LFPG		LEZL		VLG1GQ   		Z		A320   		Z  		ECMKN    				      		AA56944301																	
2	F		848		LEBL		LFPO		VLG8JK   		Z		A321   		Z  		ECMMU    				      		AA56944914																	
2	F		1125		SBKP		LFPO		AZU8700  		Z		A339   		Z  		PRANY    				      		AA56945547																	
2	F		910		LIML		LFPG		AFR78AA  		Z		BCS3   		Z  		FHZUL    				      		AA56951838																	
2	F		936		EKCH		LFPG		EJU19BR  		Z		A319   		Z  		OELKC    				      		AA56944901																	
2	F		1009		EGLL		LIRF		BAW554R  		Z		A320   		Z  		GEUYF    				      		AA56945533																	
2	F		912		LFPG		LEMD		AFR58CD  		Z		BCS3   		Z  		FHPNG    				      		AA56951441																	
2	F		1013		DAOO		LFBO		DAH1076  		Z		B738   		Z  		7TVKI    				      		AA56945663																	
2	F		910		LFPG		LEMG		AFR21VH  		Z		A320   		Z  		FGKXP    				      		AA56951777																	
2	F		942		OLBA		LFPG		MEA211   		Z		A332   		Z  		ODMEC    				      		AA56951764																	
2	F		939		EIDW		LFPG		AFR37JH  		Z		E190   		Z  		FHBLB    				      		AA56932640																	
2	F		936		EGKK		GCTS		EFW70X   		Z		A321   		Z  		GEUXG    				      		AA56945205																	
2	F		951		LFPO		LIML		ITY351   		Z		BCS3   		Z  		EIHHM    				      		AA56947065																	
2	F		940		LIRQ		LFPG		AFR13YQ  		Z		A319   		Z  		FGRHZ    				      		AA56952009																	
2	F		920		LFPO		LPPR		TAP453   		Z		E190   		Z  		CSTPT    				      		AA56945658																	
2	F		911		GCLP		LFPG		VLG549K  		Z		A20N   		Z  		ECNDC    				      		AA56945056																	
2	F		921		LFPG		LPPT		AFR66HU  		Z		A321   		Z  		FGTAK    				      		AA56951840																	
2	F		930		GMMX		LFPG		AFR27JD  		Z		A320   		Z  		FGKXZ    				      		AA56950118																	
2	F		959		ENAL		GCLP		SAS7469  		Z		A20N   		Z  		SERUD    				      		AA56951222																	
2	F		1016		EGLL		LIMC		BAW5XM   		Z		A320   		Z  		GEUUK    				      		AA56945721																	
2	F		933		EGKK		LSGG		EFW79T   		Z		A321   		Z  		GEUXC    				      		AA56945550																	
2	F		947		UDYZ		LFPG		AFR1061  		Z		A320   		Z  		FHEPJ    				      		AA56948274																	
2	F		912		EGSS		LEVC		RYR95QX  		Z		B38M   		Z  		EIHAT    				      		AA56947648																	
2	F		915		EGLL		LFPG		AFR67QD  		Z		BCS3   		Z  		FHPNF    				      		AA56952054																	
2	F		930		EGBB		GCRR		EXS99SU  		Z		B738   		Z  		GJZBH    				      		AA56949279																	
2	F		957		EDDB		LFPO		EJU30YR  		Z		A320   		Z  		OEINF    				      		AA56945385																	
2	F		1010		LFSB		LTFM		THY5HT   		Z		A321   		Z  		TCJTH    				      		AA56956568																	
2	F		915		LFPG		GMME		AFR67UE  		Z		A320   		Z  		FGKXN    				      		AA56952295																	
2	F		910		LFBZ		LFPG		AFR96SP  		Z		E190   		Z  		FHBLN    				      		AA56933023																	
2	F		936		EGLL		LSGG		SWR4SY   		Z		BCS3   		Z  		HBJCG    				      		AA56954221																	
2	F		1020		EGCC		GCTS		EXS41M   		Z		A332   		Z  		GVYGL    				      		AA56950669																	
2	F		1009		LFPO		LIML		EJU39DU  		Z		A320   		Z  		OEIJA    				      		AA56944238																	
2	F		1000		EGNX		GCTS		EXS4MQ   		Z		B738   		Z  		GDRTL    				      		AA56948788																	
2	F		939		LFPO		LEMD		IBE34KM  		Z		A321   		Z  		ECJRE    				      		AA56954650																	
2	F		923		LEBL		EGLL		BAW473   		Z		A20N   		Z  		GTTNK    				      		AA56941731																	
2	F		946		LSGG		LFPG		AFR83WQ  		Z		BCS3   		Z  		FHZUC    				      		AA56952509																	
2	F		940		LFPG		SAEZ		AFR412   		Z		A359   		Z  		FHTYA    				      		AA56955778																	
2	F		852		SBGL		LFPG		AFR485   		Z		B77W   		Z  		FGZNS    				      		AA56944550																	
2	F		916		LPPT		LFPO		TAP430   		Z		A21N   		Z  		CSTJO    				      		AA56952554																	
2	F		1024		EIDW		LEMD		RYR273K  		Z		B38M   		Z  		EIIJC    				      		AA56949355																	
2	F		730		BIKF		LFPG		ICE8K    		Z		B753   		Z  		TFFIX    				      		AA56951635																	
2	F		750		LFKB		LFPB		AGH01A   		Z		BE20   		Z  		FHGUI    				      		AA56956908																	
2	F		908		LEBL		LFPG		AFR35SN  		Z		BCS3   		Z  		FHPNA    				      		AA56951933																	
2	F		955		LFRN		LFPG		AFR88BP  		Z		E170   		Z  		FHBXG    				      		AA56934011																	
2	F		939		EGKK		LEBL		VLG8PB   		Z		A320   		Z  		ECKDX    				      		AA56944794																	
2	F		917		SBGR		LFPG		AFR459   		Z		B77W   		Z  		FGSQI    				      		AA56945530																	
2	F		1004		EGLL		LEMD		IBE31AC  		Z		A20N   		Z  		ECMXY    				      		AA56953932																	
2	F		230		KORD		LFPG		UAL987   		Z		B763   		Z  		N663U    				      		AA56951109																	
2	F		1028		GMMX		LFBD		EJU56KD  		Z		A319   		Z  		OELQP    				      		AA56944631																	
2	F		1022		LIRF		LFSB		EZS20LX  		Z		A320   		Z  		HBJXN    				      		AA56945470																	
2	F		1010		LFPG		LSGG		AFR28RG  		Z		BCS3   		Z  		FHZUG    				      		AA56953086																	
2	F		1030		LFSB		BKPR		GSW610   		Z		A320   		Z  		HBJOP    				      		AA56945674																	
2	F		923		LEMD		LFPO		IBE34SE  		Z		A321   		Z  		ECJEJ    				      		AA56954205																	
2	F		925		LFBO		LFPG		AFR77JP  		Z		A321   		Z  		FGTAQ    				      		AA56952414																	
2	F		940		EGLL		LEMD		BAW46JU  		Z		A320   		Z  		GEUUC    				      		AA56944675																	
2	F		947		LFPG		SBGR		AFR460   		Z		B77W   		Z  		FGSQC    				      		AA56954189																	
2	F		955		EGKK		LEMG		VLG1FL   		Z		A320   		Z  		ECJYX    				      		AA56944338																	
2	F		1010		ELLX		LFPG		LGL8013  		Z		DH8D   		Z  		LXLGN    				      		AA56933996																	
2	F		940		LFPG		SBGL		AFR484   		Z		B77W   		Z  		FGZNQ    				      		AA56955717																	
2	F		943		LFPO		LEMD		AEA78NF  		Z		B738   		Z  		ECNUY    				      		AA56951458																	
2	F		1056		EBMB		EBMB		BAF91    		Z		FA7X   		Z  		         				      		AA56941545																	
2	F		1002		EBMB		EBMB		BAF91    		Z		FA7X   		Z  		OOLUM    				      		AA56941545																	
2	F		938		LFPG		GOBD		SZN404   		Z		A339   		Z  		6VANB    				      		AA56944924																	
2	F		1010		EGLL		LSGG		BAW78H   		Z		A320   		Z  		GEUUA    				      		AA56946338																	
2	F		1033		LTFJ		LFSB		PGT2SD   		Z		A21N   		Z  		TCRBA    				      		AA56949174																	
2	F		1009		EDDB		LFPG		AFR66FP  		Z		BCS3   		Z  		FHZUM    				      		AA56952303																	
2	F		942		LEMD		LFPG		IBE3422  		Z		A320   		Z  		ECIEF    				      		AA56954284																	
2	F		1028		EDDN		LFPG		AFR25XP  		Z		E190   		Z  		FHBLX    				      		AA56933525																	
2	F		955		LFPG		LFBD		AFR92ZD  		Z		A321   		Z  		FGTAU    				      		AA56952871																	
2	F		745		BIKF		LFPG		ICE544   		Z		B39M   		Z  		TFICA    				      		AA56951813																	
2	F		1035		LFPG		ZGGG		CSN348   		Z		A359   		Z  		B30EA    				      		AA56959860																	
2	F		938		LEBL		LFPO		VLG3BT   		Z		A321   		Z  		ECMHS    				      		AA56944357																	
2	F		935		LIMC		KATL		DAL175   		Z		B763   		Z  		N191D    				      		AA56955517																	
2	F		1035		LFPO		EGHI		EZE22S   		Z		E190   		Z  		GCLSN    				      		AA56933497																	
2	F		1020		LFPG		EDDF		DLH2J    		Z		A321   		Z  		DAIDE    				      		AA56951986																	
2	F		1025		ENTC		LPFR		NOZ9085  		Z		B738   		Z  		LNENU    				      		AA56955589																	
2	F		1005		LFRS		LFPG		AFR37NP  		Z		A321   		Z  		FGMZD    				      		AA56952566																	
2	F		1000		LFPO		LFBO		AFR48DD  		Z		A318   		Z  		FGUGN    				      		AA56952943																	
2	F		956		EGLL		LPMA		BAW2TC   		Z		A20N   		Z  		GTTNI    				      		AA56945951																	
2	F		1050		LFPG		EGLL		BAW309   		Z		A320   		Z  		GEUYR    				      		AA56947684																	
2	F		1000		LFBO		LFPO		AFR55AR  		Z		A319   		Z  		FGRHF    				      		AA56952923																	
2	F		1007		LTFM		LFPG		THY7NA   		Z		A332   		Z  		TCJNE    				      		AA56954120																	
2	F		1107		LFSB		LIRN		EJU50QA  		Z		A320   		Z  		OEINP    				      		AA56944773																	
2	F		1020		LFMV		LFMD		FHBCD1   		Z		DA42   		Z  		FHBCD    				      		AA56959031																	
2	F		1033		LIRF		LFPO		EJU18WJ  		Z		A320   		Z  		OEIJK    				      		AA56945479																	
2	F		1106		EGLL		HKJK		BAW65    		Z		A35K   		Z  		GXWBG    				      		AA56950515																	
2	F		1100		EGKK		LIRF		WMT7480  		Z		A21N   		Z  		9HWAZ    				      		AA56944330																	
2	F		1057		EGCC		LSGG		EZY60WM  		Z		A320   		Z  		GEZRZ    				      		AA56944166																	
2	F		1030		EDRF		EDSB		DEBOC    		Z		P28A   		Z  		         				      		AA56943972																	
2	F		1038		LIMF		LFPG		AFR78LC  		Z		E190   		Z  		FHBLF    				      		AA56948290																	
2	F		1000		LFPG		SOCA		AFR952   		Z		B772   		Z  		FGSPQ    				      		AA56955616																	
2	F		1100		LFTW		LFMT		FHDGJ1   		Z		DA40   		Z  		         				      		         																	
2	F		1007		EHAM		LFPG		AFR37LE  		Z		BCS3   		Z  		FHPND    				      		AA56952345																	
2	F		1019		ZSPD		LFPG		FDX5170  		Z		B77L   		Z  		N872F    				      		AA56941386																	
2	F		1021		OMDB		LFPG		UAE73    		Z		A388   		Z  		A6EOB    				      		AA56945162																	
2	F		1030		LFPG		KJFK		DAL263   		Z		A339   		Z  		N405D    				      		AA56958365																	
2	F		955		LFPO		TFFF		AFR842   		Z		B77W   		Z  		FGZNN    				      		AA56956208																	
2	F		1015		LFPO		LPPT		TAP429   		Z		A21N   		Z  		CSTJN    				      		AA56946435																	
2	F		1000		LFPO		TFFR		FWI40C   		Z		A35K   		Z  		FHSIS    				      		AA56949421																	
2	F		1048		EGKK		GCTS		EZY10FH  		Z		A21N   		Z  		GUZMF    				      		AA56951754																	
2	F		1010		LFPO		TFFR		CRL926   		Z		A339   		Z  		FHETE    				      		AA56953350																	
2	F		1004		EGKK		LEBL		VLG4YH   		Z		A20N   		Z  		ECNAJ    				      		AA56949102																	
2	F		1015		EGSS		LPPR		RYR7KN   		Z		A320   		Z  		9HLOQ    				      		AA56947963																	
2	F		1009		LIMC		LFPO		VLG41KL  		Z		A321   		Z  		ECMGZ    				      		AA56944722																	
2	F		1054		EGLL		LPPT		BAW56HR  		Z		A320   		Z  		GEUUB    				      		AA56945794																	
2	F		1050		LFPG		LIRN		AFR96QZ  		Z		E190   		Z  		FHBLK    				      		AA56935049																	
2	F		1055		EGKK		LEMG		EZY46ZY  		Z		A320   		Z  		GEJCH    				      		AA56946122																	
2	F		1049		ZGGG		LFPG		FDX9010  		Z		B77L   		Z  		N874F    				      		AA56941431																	
2	F		1053		LEMG		EGGD		EZY12NZ  		Z		A320   		Z  		GEZUA    				      		AA56945805																	
2	F		1033		LTAI		LFPG		SXS5GH   		Z		B738   		Z  		TCSPK    				      		AA56944774																	
2	F		1121		EGLL		LIML		BAW588L  		Z		A320   		Z  		GEUUU    				      		AA56947036																	
2	F		1010		LFRB		LFPG		AFR24WU  		Z		A319   		Z  		FGRHK    				      		AA56953078																	
2	F		1043		EIDW		LFPG		EIN524   		Z		A320   		Z  		EIDEJ    				      		AA56941999																	
2	F		345		KATL		LFPG		DAL84    		Z		A333   		Z  		N822N    				      		AA56950755																	
2	F		1031		LEBL		EGGD		EZY17RB  		Z		A319   		Z  		GEZGK    				      		AA56944014																	
2	F		1052		EGGW		LSGG		EZY31MX  		Z		A320   		Z  		GEZTR    				      		AA56944419																	
2	F		1017		LPPT		LFPO		VLG4NG   		Z		A321   		Z  		ECMPV    				      		AA56943694																	
